mode,max_score,lambda_blend,shared_lambda,classifier_power,prior_power,AW-MAE,MAE_raw_component,exact_acc,outcome_acc,goal_diff_acc
bivar_poisson_expected_awmae,4,0.0,0.03,0.0,0.0,2.958202873624358,1.010884742320386,0.11468646864686469,0.5748921045950749,0.23882965219598884
bivar_poisson_expected_awmae,4,0.25,0.0,0.5,0.25,2.9582086157682803,1.0162477786240163,0.1169078446306169,0.5932977913175933,0.22391469916222392
bivar_poisson_expected_awmae,5,1.0,0.06,0.5,0.0,2.958429172638027,1.0134234577303884,0.10611830413810612,0.5983752221375984,0.2152195988829652
bivar_poisson_expected_awmae,4,0.25,0.06,0.5,0.0,2.9584774106143388,1.0151370906321402,0.11138613861386139,0.5952652957603453,0.2218202589489718
bivar_poisson_expected_awmae,4,0.25,0.03,0.5,0.0,2.9585000607054064,1.0156448337141406,0.11132267072861132,0.5958365067275958,0.2218837268342219
bivar_poisson_expected_awmae,5,1.0,0.03,0.5,0.0,2.9588168630540164,1.0137090632140138,0.1063087077938563,0.5987560294490988,0.21547347042396547
bivar_poisson_expected_awmae,5,0.5,0.0,0.0,0.5,2.9589827648725895,1.016089108910891,0.12261995430312261,0.5741939578573242,0.24422442244224424
bivar_poisson_expected_awmae,5,0.75,0.1,0.5,0.0,2.9591164737245736,1.013074384361513,0.10643564356435643,0.5968519928915968,0.2157908098502158
bivar_poisson_expected_awmae,5,0.25,0.15,0.5,0.0,2.9592292527545823,1.0122493018532623,0.10941863417110942,0.5954556994160954,0.2218837268342219
bivar_poisson_expected_awmae,4,0.25,0.1,0.5,0.25,2.9593951732609614,1.0152957603452653,0.1169078446306169,0.5914572226453415,0.22486671744097486
bivar_poisson_expected_awmae,4,0.25,0.0,0.0,0.25,2.95965406486324,1.0162160446813913,0.1184945417618685,0.5758441228738258,0.24206651434374207
bivar_poisson_expected_awmae,5,0.5,0.1,0.5,0.5,2.9599215241153654,1.0145976136075145,0.11957349581111958,0.588981975120589,0.226009139375476
bivar_poisson_expected_awmae,5,0.5,0.03,0.5,0.0,2.959958337850354,1.0145024117796395,0.10592790048235592,0.5967250571210967,0.21725057121096725
bivar_poisson_expected_awmae,4,1.0,0.03,0.0,0.5,2.959973030526923,1.0196115765422695,0.1243970550901244,0.5813023610053313,0.24593805534399593
bivar_poisson_expected_awmae,4,0.0,0.03,0.5,0.0,2.9599819512975505,1.0155813658288906,0.11322670728611323,0.5946940847930947,0.2246128458999746
bivar_poisson_expected_awmae,4,0.5,0.03,0.5,0.5,2.960039167271726,1.0184374206651434,0.11982736735211982,0.5912033511043412,0.22715156130997716
bivar_poisson_expected_awmae,4,0.5,0.15,0.0,0.25,2.9601766393604163,1.0146293475501396,0.11906575272911907,0.5744478293983244,0.24067022086824066
bivar_poisson_expected_awmae,5,0.5,0.06,0.5,0.0,2.960296969955762,1.0141850723533892,0.1064991114496065,0.5966615892358467,0.218012185833968
bivar_poisson_expected_awmae,5,0.5,0.15,0.0,0.5,2.960343258631916,1.0118367605991367,0.12534907336887535,0.5705128205128205,0.24454176186849455
bivar_poisson_expected_awmae,4,0.75,0.15,0.0,0.5,2.96047708284375,1.0151688245747652,0.1254125412541254,0.5744478293983244,0.24441482609799442
bivar_poisson_expected_awmae,5,0.25,0.1,0.5,0.0,2.9605432278945605,1.0129157146483878,0.1091012947448591,0.5957095709570958,0.22042396547347043
bivar_poisson_expected_awmae,4,1.0,0.0,0.0,0.5,2.9607117292150766,1.0205635948210205,0.12382584412287383,0.5816197004315816,0.24568418380299567
bivar_poisson_expected_awmae,4,0.0,0.06,0.0,0.0,2.960725136906666,1.0101231276973852,0.11551155115511551,0.5731150038080731,0.23895658796648897
bivar_poisson_expected_awmae,4,0.0,0.15,0.5,0.0,2.9607560902484886,1.0128522467631378,0.11290936785986291,0.5903148007108403,0.2237877633917238
bivar_poisson_expected_awmae,4,0.0,0.06,0.5,0.0,2.9607813534142857,1.015041888804265,0.11316323940086316,0.5937420665143437,0.22486671744097486
bivar_poisson_expected_awmae,5,0.75,0.03,0.5,0.0,2.9608374041080983,1.0147245493780148,0.10662604722010663,0.5981848184818482,0.21623508504696623
bivar_poisson_expected_awmae,5,0.25,0.03,0.5,0.0,2.960970020896336,1.0148514851485149,0.10802234069560802,0.596978928662097,0.21934501142421933
bivar_poisson_expected_awmae,4,1.0,0.06,0.0,0.5,2.961243729360827,1.0195798425996445,0.12363544046712363,0.5807946179233308,0.24492256917999491
bivar_poisson_expected_awmae,5,0.5,0.06,0.0,0.5,2.961299459013684,1.0149149530337649,0.1242066514343742,0.572988068037573,0.24523990860624523
bivar_poisson_expected_awmae,5,0.5,0.15,0.5,0.5,2.9613018484865297,1.0142485402386392,0.12027164254887027,0.587966488956588,0.22683422188372684
bivar_poisson_expected_awmae,4,0.25,0.03,0.0,0.25,2.9613573111857323,1.016057374968266,0.11868494541761869,0.5750825082508251,0.24225691799949226
bivar_poisson_expected_awmae,5,0.5,0.1,0.0,0.5,2.9613967887921255,1.0137407971566388,0.12407971566387407,0.5713379030210713,0.24447829398324447
bivar_poisson_expected_awmae,5,0.0,0.0,0.5,0.25,2.9614620786373016,1.0149149530337649,0.11627316577811628,0.5916476263010917,0.2230896166539731
bivar_poisson_expected_awmae,5,0.75,0.06,0.5,0.0,2.9616440080563535,1.0143754760091395,0.1064991114496065,0.5974866717440975,0.21591774562071592
bivar_poisson_expected_awmae,5,0.25,0.0,0.5,0.0,2.9619552009740073,1.0154861640010155,0.10751459761360752,0.597105864432597,0.21858339680121858
bivar_poisson_expected_awmae,4,0.5,0.1,0.5,0.5,2.9619996346880964,1.0166603198781416,0.12071591774562071,0.5894897182025894,0.22702462553947703
bivar_poisson_expected_awmae,5,0.75,0.0,0.5,0.0,2.9621454049928766,1.0152322924600152,0.10656257933485656,0.5983752221375984,0.21623508504696623
bivar_poisson_expected_awmae,4,0.5,0.06,0.5,0.5,2.9621841227172756,1.0177392739273927,0.1203985783193704,0.5903148007108403,0.22677075399847677
bivar_poisson_expected_awmae,5,1.0,0.0,0.5,0.0,2.9621961373631023,1.0145658796648895,0.10637217567910637,0.5986290936785986,0.21515613099771516
bivar_poisson_expected_awmae,4,0.0,0.15,0.0,0.0,2.9621966260195305,1.005934247270881,0.11671744097486672,0.5691165270373191,0.238004569687738
bivar_poisson_expected_awmae,4,0.0,0.0,0.5,0.0,2.962382519545054,1.0164381822797663,0.11316323940086316,0.5945671490225946,0.22347042396547348
bivar_poisson_expected_awmae,5,0.25,0.06,0.5,0.0,2.9624421656433375,1.0140264026402641,0.10884742320385885,0.5964077176948465,0.21978928662096978
bivar_poisson_expected_awmae,5,0.5,0.03,0.0,0.5,2.9625536734306315,1.015835237369891,0.123000761614623,0.5728611322670729,0.24422442244224424
bivar_poisson_expected_awmae,5,0.0,0.03,0.5,0.25,2.962739216829047,1.0147245493780148,0.11735211982736735,0.5913937547600914,0.22385123127697384
bivar_poisson_expected_awmae,4,0.75,0.1,0.0,0.5,2.9629551387389528,1.018088347296268,0.12465092663112465,0.5762249301853263,0.24562071591774562
bivar_poisson_expected_awmae,4,0.0,0.1,0.5,0.0,2.9632156783201467,1.0146610814927646,0.11265549631886265,0.5918380299568419,0.22391469916222392
bivar_poisson_expected_awmae,4,0.0,0.1,0.0,0.0,2.963767869784565,1.0085998984513835,0.11544808326986544,0.5703858847423204,0.23806803757298806
bivar_poisson_expected_awmae,4,0.25,0.1,0.0,0.25,2.96389468581609,1.0145341457222645,0.11957349581111958,0.5726072607260726,0.24257425742574257
bivar_poisson_expected_awmae,4,0.5,0.15,0.5,0.5,2.963914477710794,1.015962173140391,0.1210967250571211,0.5880934247270881,0.2272150291952272
bivar_poisson_expected_awmae,5,0.5,0.0,0.5,0.0,2.9639196255564237,1.0156448337141406,0.10554709317085555,0.5964077176948465,0.2164889565879665
bivar_poisson_expected_awmae,5,0.25,0.03,0.5,0.5,2.964089804977268,1.017041127189642,0.12027164254887027,0.5895531860878396,0.22715156130997716
bivar_poisson_expected_awmae,4,0.25,0.06,0.0,0.25,2.964468071901807,1.0156448337141406,0.11906575272911907,0.5733688753490733,0.24251078954049252
bivar_poisson_expected_awmae,4,0.75,0.0,0.0,0.5,2.9645277387483806,1.0212617415587713,0.12388931200812389,0.5795887281035796,0.24631886265549632
bivar_poisson_expected_awmae,5,0.0,0.15,0.5,0.25,2.9646299067681467,1.0128522467631378,0.11754252348311754,0.588029956841838,0.22454937801472455
bivar_poisson_expected_awmae,4,0.75,0.06,0.0,0.5,2.9650796568530975,1.0197702462553948,0.12446052297537447,0.5776846915460777,0.24606499111449606
bivar_poisson_expected_awmae,5,0.25,0.0,0.5,0.5,2.965093548636564,1.0172632647880173,0.11982736735211982,0.5896801218583397,0.22588220360497588
bivar_poisson_expected_awmae,5,0.25,0.06,0.5,0.5,2.965285003739642,1.0163747143945163,0.12046204620462046,0.5886011678090886,0.22677075399847677
bivar_poisson_expected_awmae,5,0.0,0.06,0.5,0.25,2.965315280775224,1.0141850723533892,0.11716171617161716,0.5896166539730896,0.22334348819497335
bivar_poisson_expected_awmae,4,0.25,0.15,0.5,0.25,2.965597575341086,1.0151688245747652,0.11722518405686723,0.5891723787763392,0.22473978167047473
bivar_poisson_expected_awmae,5,0.25,0.15,0.5,0.5,2.965678078546788,1.0154226961157655,0.12154100025387155,0.5864432597105864,0.2279131759329779
bivar_poisson_expected_awmae,4,0.75,0.03,0.0,0.5,2.965696151845627,1.0206905305915206,0.12452399086062452,0.5784463061690784,0.24657273419649658
bivar_poisson_expected_awmae,4,0.5,0.15,0.0,0.5,2.966154474208958,1.0151370906321402,0.12592028433612593,0.5704493526275705,0.24536684437674536
bivar_poisson_expected_awmae,4,0.25,0.15,0.0,0.25,2.966374552022633,1.0136773292713888,0.12001777100787002,0.5711474993653212,0.24289159685199288
bivar_poisson_expected_awmae,5,0.25,0.1,0.5,0.5,2.9664288035109676,1.015962173140391,0.12071591774562071,0.587014470677837,0.22683422188372684
bivar_poisson_expected_awmae,5,0.0,0.03,0.0,0.25,2.966685536154261,1.010853008377761,0.1184945417618685,0.5703858847423204,0.2411779639502412
bivar_poisson_expected_awmae,5,0.0,0.1,0.5,0.25,2.9672907006892446,1.0141533384107642,0.11697131251586697,0.5886646356943387,0.2235973597359736
bivar_poisson_expected_awmae,4,0.25,0.03,0.5,0.5,2.967879671869784,1.0195798425996445,0.1210967250571211,0.5897435897435898,0.2279131759329779
bivar_poisson_expected_awmae,5,0.0,0.0,0.0,0.25,2.9683103266479125,1.0128522467631378,0.1183041381061183,0.5717821782178217,0.242003046458492
bivar_poisson_expected_awmae,4,0.25,0.0,0.5,0.5,2.968558704270218,1.0198654480832698,0.12027164254887027,0.5894897182025894,0.22677075399847677
bivar_poisson_expected_awmae,4,0.5,0.0,0.0,0.5,2.968716920165059,1.0214838791571466,0.12338156892612338,0.5750825082508251,0.24511297283574512
bivar_poisson_expected_awmae,4,0.25,0.06,0.5,0.5,2.9690150046044614,1.019008631632394,0.12128712871287128,0.5889185072353389,0.22835745112972836
bivar_poisson_expected_awmae,4,0.5,0.1,0.0,0.5,2.9693627554597923,1.018024879411018,0.12458745874587458,0.5719091139883219,0.2454937801472455
bivar_poisson_expected_awmae,4,0.25,0.15,0.5,0.5,2.9696292860505578,1.017897943640518,0.12204874333587205,0.5865067275958366,0.22854785478547854
bivar_poisson_expected_awmae,5,0.0,0.15,0.5,0.0,2.96964170135684,1.0146293475501396,0.11043412033511044,0.5933612592028433,0.22207413048997207
bivar_poisson_expected_awmae,5,0.0,0.15,0.5,0.5,2.9697674505694147,1.0165016501650166,0.12293729372937294,0.5858720487433359,0.23026148768723026
bivar_poisson_expected_awmae,4,0.0,0.0,0.5,0.25,2.9698082962363825,1.019008631632394,0.11798679867986799,0.591076415333841,0.22505712109672504
bivar_poisson_expected_awmae,5,1.0,0.0,1.0,0.5,2.9698980798616597,1.0161525767961412,0.11614623000761615,0.6000253871541,0.21268088347296268
bivar_poisson_expected_awmae,5,0.0,0.0,0.5,0.0,2.9699829455239786,1.017136329017517,0.11018024879411017,0.5963442498095963,0.22023356181772025
bivar_poisson_expected_awmae,5,0.0,0.1,0.0,0.25,2.970058367513648,1.0085046966235085,0.1188118811881188,0.5667682152830668,0.2400990099009901
bivar_poisson_expected_awmae,5,0.0,0.1,0.5,0.0,2.970124395889234,1.0156130997715156,0.11024371667936024,0.5945671490225946,0.2215029195227215
bivar_poisson_expected_awmae,4,0.25,0.1,0.5,0.5,2.9702751466388655,1.0185960903782687,0.12160446813912161,0.5877760853008378,0.2282939832444783
bivar_poisson_expected_awmae,4,0.5,0.06,0.0,0.5,2.970512378881644,1.0199606499111449,0.12414318354912414,0.5730515359228231,0.2453033764914953
bivar_poisson_expected_awmae,4,0.75,0.1,1.0,0.25,2.97075680496462,1.0155496318862656,0.11278243208936278,0.5992003046458492,0.21128458999746128
bivar_poisson_expected_awmae,4,1.0,0.1,1.0,0.25,2.970887010420049,1.0158035034272659,0.11151307438436152,0.5995811119573495,0.2105864432597106
bivar_poisson_expected_awmae,4,0.75,0.15,1.0,0.25,2.9709200523059165,1.0153909621731403,0.11322670728611323,0.5982482863670983,0.21147499365321148
bivar_poisson_expected_awmae,5,0.0,0.06,0.5,0.0,2.9709978767266456,1.0163429804518913,0.11005331302361006,0.5949479563340949,0.22086824067022087
bivar_poisson_expected_awmae,5,0.0,0.06,0.5,0.5,2.971046150654001,1.0174854023863924,0.12204874333587205,0.5864432597105864,0.22835745112972836
bivar_poisson_expected_awmae,4,0.75,0.06,1.0,0.25,2.971061968772372,1.0161843107387662,0.11221122112211221,0.5997080477278497,0.21077684691546078
bivar_poisson_expected_awmae,4,1.0,0.06,1.0,0.25,2.9711039261193264,1.0162795125666413,0.11132267072861132,0.6003427265803504,0.2105864432597106
bivar_poisson_expected_awmae,4,1.0,0.03,1.0,0.25,2.9712711182913694,1.0166603198781416,0.11100533130236101,0.6011043412033511,0.21084031480071083
bivar_poisson_expected_awmae,5,0.0,0.06,0.0,0.25,2.971496389197409,1.0102183295252603,0.11824067022086825,0.567910637217568,0.24022594567149022
bivar_poisson_expected_awmae,5,0.0,0.03,0.5,0.0,2.9716047752191286,1.0165968519928916,0.11018024879411017,0.5953922315308454,0.22004315816197004
bivar_poisson_expected_awmae,5,0.0,0.1,0.5,0.5,2.9716951094078072,1.0172315308453923,0.12287382584412287,0.5866336633663366,0.22975374460522976
bivar_poisson_expected_awmae,5,0.25,0.03,0.0,0.5,2.971718949316748,1.0157400355420156,0.12223914699162224,0.5686722518405687,0.24378014724549377
bivar_poisson_expected_awmae,5,0.0,0.03,0.5,0.5,2.9717239948597705,1.0184056867225184,0.12141406448337141,0.5872048743335873,0.22797664381822796
bivar_poisson_expected_awmae,4,1.0,0.15,1.0,0.25,2.97173652002494,1.015041888804265,0.1118938816958619,0.5978040111703478,0.2103960396039604
bivar_poisson_expected_awmae,5,0.0,0.0,0.5,0.5,2.9717706519969056,1.0189134298045188,0.12077938563087078,0.5876491495303376,0.22708809342472708
bivar_poisson_expected_awmae,4,0.5,0.03,0.0,0.5,2.9719040439385247,1.0207539984767708,0.12319116527037319,0.5734323432343235,0.24466869763899468
bivar_poisson_expected_awmae,5,0.25,0.0,0.0,0.5,2.972072016208818,1.0164699162223916,0.12198527545062199,0.5691799949225692,0.24378014724549377
bivar_poisson_expected_awmae,4,0.0,0.03,0.5,0.25,2.972106214529078,1.0189134298045188,0.11760599136836761,0.5898070576288398,0.2248032495557248
bivar_poisson_expected_awmae,5,0.0,0.15,0.0,0.25,2.9721783482988315,1.0078382838283828,0.11982736735211982,0.5658796648895659,0.24067022086824066
bivar_poisson_expected_awmae,4,1.0,0.0,1.0,0.5,2.972329928504438,1.0182152830667681,0.11449606499111449,0.60008885503935,0.21147499365321148
bivar_poisson_expected_awmae,5,1.0,0.1,1.0,0.5,2.972609728238556,1.0162477786240163,0.11614623000761615,0.5981848184818482,0.212998222899213
bivar_poisson_expected_awmae,4,0.0,0.1,0.5,0.25,2.9729812169075527,1.0182470170093934,0.11766945925361767,0.5882838283828383,0.2253109926377253
bivar_poisson_expected_awmae,4,1.0,0.0,1.0,0.25,2.973035779489356,1.0173902005585174,0.11056105610561057,0.6010408733181011,0.21052297537446052
bivar_poisson_expected_awmae,5,1.0,0.03,1.0,0.5,2.9733112701169544,1.0163112465092663,0.11646356943386646,0.5991368367605991,0.21268088347296268
bivar_poisson_expected_awmae,4,0.0,0.06,0.5,0.25,2.9735142337217564,1.0188499619192688,0.11754252348311754,0.5891723787763392,0.22493018532622494
bivar_poisson_expected_awmae,4,0.0,0.15,0.5,0.25,2.973527682099861,1.0173584666158924,0.1184945417618685,0.5877126174155877,0.2267072861132267
bivar_poisson_expected_awmae,4,1.0,0.03,1.0,0.5,2.973658191011697,1.0186278243208937,0.11481340441736482,0.5995811119573495,0.21172886519421172
bivar_poisson_expected_awmae,4,0.0,0.0,0.5,0.5,2.97454273030866,1.0216425488702716,0.12077938563087078,0.5882838283828383,0.22772277227722773
bivar_poisson_expected_awmae,5,1.0,0.06,1.0,0.5,2.97465009794068,1.0166603198781416,0.11652703731911652,0.5986290936785986,0.21280781924346281
bivar_poisson_expected_awmae,4,0.0,0.15,0.5,0.5,2.97495022740941,1.0194846407717695,0.12242955064737243,0.5859355166285859,0.22994414826097995
bivar_poisson_expected_awmae,4,0.0,0.1,0.5,0.5,2.9750137490660373,1.0198654480832698,0.1224930185326225,0.5868875349073369,0.22924600152322924
bivar_poisson_expected_awmae,4,0.0,0.06,0.5,0.5,2.9754416698136112,1.0206270627062706,0.12166793602437166,0.5868240670220868,0.2284843869002285
bivar_poisson_expected_awmae,5,0.25,0.06,0.0,0.5,2.975590695666088,1.0154226961157655,0.12223914699162224,0.5672124904798173,0.2433993399339934
bivar_poisson_expected_awmae,4,0.75,0.03,1.0,0.25,2.9758211646926025,1.017897943640518,0.1117034780401117,0.5997715156130998,0.21045950748921047
bivar_poisson_expected_awmae,5,1.0,0.15,1.0,0.5,2.976215513243314,1.016945925361767,0.11557501904036557,0.5967250571210967,0.21204620462046206
bivar_poisson_expected_awmae,4,0.0,0.03,0.5,0.5,2.976250059372862,1.0211982736735212,0.12096978928662097,0.5870779385630871,0.22746890073622747
bivar_poisson_expected_awmae,5,1.0,0.15,1.0,0.25,2.9763595353793812,1.0145024117796395,0.11081492764661081,0.5985021579080985,0.2102056359482102
bivar_poisson_expected_awmae,5,1.0,0.06,1.0,0.25,2.9766079955644864,1.0156130997715156,0.10992637725310993,0.6005965981213506,0.20957095709570958
bivar_poisson_expected_awmae,5,0.75,0.03,1.0,0.5,2.9767267283416126,1.0192942371160192,0.11576542269611577,0.5988194973343488,0.2126174155877126
bivar_poisson_expected_awmae,5,0.5,0.03,1.0,0.25,2.9767905977843254,1.0157717694846409,0.11589235846661589,0.6001523229246002,0.2124904798172125
bivar_poisson_expected_awmae,4,0.75,0.0,1.0,0.25,2.977095060766205,1.0186278243208937,0.11183041381061183,0.6004061944656004,0.2110941863417111
bivar_poisson_expected_awmae,5,0.75,0.15,1.0,0.25,2.9771465746566945,1.0154226961157655,0.1117034780401117,0.5982482863670983,0.21172886519421172
bivar_poisson_expected_awmae,5,0.75,0.06,1.0,0.5,2.977369180517694,1.0193894389438944,0.11563848692561564,0.5980578827113481,0.21268088347296268
bivar_poisson_expected_awmae,4,0.5,0.03,1.0,0.25,2.9774622519654437,1.0187864940340188,0.11449606499111449,0.5997080477278497,0.21166539730896167
bivar_poisson_expected_awmae,5,1.0,0.1,1.0,0.25,2.977533909434744,1.0153592282305153,0.1104975882203605,0.5998984513835999,0.21007870017771008
bivar_poisson_expected_awmae,5,0.75,0.1,1.0,0.5,2.977578795293423,1.0188182279766438,0.11563848692561564,0.5971693323178472,0.21255394770246255
bivar_poisson_expected_awmae,4,1.0,0.15,1.0,0.0,2.9776312073225597,1.0162795125666413,0.10922823051535922,0.5998984513835999,0.21122112211221122
bivar_poisson_expected_awmae,4,0.75,0.06,1.0,0.5,2.9776382721462333,1.0205635948210205,0.11538461538461539,0.5985021579080985,0.21280781924346281
bivar_poisson_expected_awmae,4,0.5,0.0,1.0,0.25,2.9776593911098495,1.0187864940340188,0.11455953287636456,0.6001523229246002,0.21128458999746128
bivar_poisson_expected_awmae,4,1.0,0.1,1.0,0.5,2.977668991270849,1.0193577050012694,0.11462300076161462,0.5984386900228484,0.21153846153846154
bivar_poisson_expected_awmae,5,0.75,0.1,1.0,0.25,2.9776974759118535,1.0152957603452653,0.11214775323686214,0.5986925615638486,0.2114115257679614
bivar_poisson_expected_awmae,4,0.5,0.06,1.0,0.25,2.9777357785520233,1.0186912922061437,0.11455953287636456,0.5993272404163493,0.2114115257679614
bivar_poisson_expected_awmae,4,1.0,0.15,1.0,0.5,2.97798503639445,1.0192307692307692,0.11436912922061437,0.597105864432597,0.21084031480071083
bivar_poisson_expected_awmae,5,0.5,0.06,1.0,0.25,2.978173215031926,1.0162477786240163,0.11563848692561564,0.5997080477278497,0.21255394770246255
bivar_poisson_expected_awmae,4,1.0,0.06,1.0,0.5,2.9781884247676524,1.0191355674028941,0.115003808073115,0.5986925615638486,0.21153846153846154
bivar_poisson_expected_awmae,4,0.75,0.15,1.0,0.0,2.978486788678315,1.0172315308453923,0.10884742320385885,0.5993907083015994,0.21160192942371162
bivar_poisson_expected_awmae,5,0.25,0.1,0.0,0.5,2.978629911256175,1.0151688245747652,0.12198527545062199,0.5654988575780655,0.24358974358974358
bivar_poisson_expected_awmae,4,0.75,0.0,1.0,0.5,2.9787412942933282,1.020912668189896,0.11563848692561564,0.5993272404163493,0.21268088347296268
bivar_poisson_expected_awmae,5,0.5,0.1,1.0,0.25,2.9787887818537055,1.015962173140391,0.11544808326986544,0.5986290936785986,0.21268088347296268
bivar_poisson_expected_awmae,4,0.5,0.15,1.0,0.25,2.9787981304007265,1.0176758060421427,0.115003808073115,0.5969154607768469,0.21217314039096216
bivar_poisson_expected_awmae,5,1.0,0.03,1.0,0.25,2.978832264402238,1.0162477786240163,0.11024371667936024,0.6010408733181011,0.20982482863670981
bivar_poisson_expected_awmae,5,0.75,0.0,1.0,0.5,2.9789580016286115,1.0197385123127698,0.11563848692561564,0.598946433104849,0.21236354404671237
bivar_poisson_expected_awmae,5,0.75,0.15,1.0,0.5,2.97913901156849,1.0188816958618938,0.11563848692561564,0.5961538461538461,0.2126174155877126
bivar_poisson_expected_awmae,5,0.5,0.15,1.0,0.5,2.979143808319659,1.0196433104848945,0.11646356943386646,0.5956461030718456,0.21426758060421427
bivar_poisson_expected_awmae,4,0.75,0.1,1.0,0.5,2.9793475945239254,1.0206270627062706,0.11513074384361513,0.5974866717440975,0.21223660827621224
bivar_poisson_expected_awmae,5,0.5,0.0,1.0,0.25,2.979369933768449,1.0166285859355166,0.11525767961411526,0.60008885503935,0.21191926884996193
bivar_poisson_expected_awmae,5,0.5,0.0,1.0,0.5,2.979576279895967,1.0200875856816451,0.11665397308961666,0.5984386900228484,0.21318862655496318
bivar_poisson_expected_awmae,4,0.75,0.1,1.0,0.0,2.9795950749927265,1.0175171363290174,0.10922823051535922,0.6002792586951002,0.21115765422696114
bivar_poisson_expected_awmae,4,0.5,0.1,1.0,0.25,2.979612127318691,1.018088347296268,0.11487687230261488,0.5979309469408479,0.21128458999746128
bivar_poisson_expected_awmae,5,0.5,0.03,1.0,0.5,2.979674261673414,1.0198019801980198,0.1169078446306169,0.5974866717440975,0.21382330540746383
bivar_poisson_expected_awmae,5,0.75,0.06,1.0,0.25,2.9798325929383265,1.0166920538207667,0.11144960649911145,0.5997715156130998,0.21096725057121096
bivar_poisson_expected_awmae,4,0.75,0.03,1.0,0.5,2.979867641422189,1.021039603960396,0.11551155115511551,0.5985021579080985,0.21268088347296268
bivar_poisson_expected_awmae,4,0.0,0.1,0.0,0.25,2.9800509855744526,1.0136773292713888,0.11963696369636964,0.5654353896928155,0.24168570703224168
bivar_poisson_expected_awmae,5,0.25,0.15,1.0,0.25,2.980267069808599,1.0168189895912667,0.11678090886011679,0.5972328002030972,0.21445798425996446
bivar_poisson_expected_awmae,5,0.25,0.15,0.0,0.5,2.980334363785059,1.0135503935008885,0.12325463315562325,0.5641025641025641,0.24454176186849455
bivar_poisson_expected_awmae,4,0.75,0.15,1.0,0.5,2.980544796401243,1.0204366590505205,0.11544808326986544,0.5964711855800965,0.2124904798172125
bivar_poisson_expected_awmae,4,1.0,0.1,1.0,0.0,2.9807860862929716,1.0177075399847677,0.10827621223660827,0.6004061944656004,0.20963442498095963
bivar_poisson_expected_awmae,4,0.0,0.0,0.0,0.25,2.9808161295913838,1.017897943640518,0.11760599136836761,0.5687991876110688,0.24193957857324194
bivar_poisson_expected_awmae,5,0.5,0.15,1.0,0.25,2.9810412662706134,1.015898705255141,0.11506727595836506,0.5968519928915968,0.2121096725057121
bivar_poisson_expected_awmae,4,0.75,0.06,1.0,0.0,2.9813429659299953,1.0187230261487688,0.10884742320385885,0.6009774054328509,0.2110941863417111
bivar_poisson_expected_awmae,5,0.5,0.1,1.0,0.5,2.981393603287053,1.0202779893373952,0.11582889058136583,0.5958999746128459,0.2133790302107134
bivar_poisson_expected_awmae,4,1.0,0.06,1.0,0.0,2.9815568522394647,1.0183739527798934,0.10802234069560802,0.6011043412033511,0.20938055343995937
bivar_poisson_expected_awmae,4,0.25,0.15,1.0,0.0,2.9815730902741446,1.0195163747143945,0.1085935516628586,0.5972328002030972,0.21255394770246255
bivar_poisson_expected_awmae,4,0.5,0.0,1.0,0.5,2.9818166975223477,1.022023356181772,0.11735211982736735,0.599009900990099,0.21433104848946433
bivar_poisson_expected_awmae,5,0.5,0.06,1.0,0.5,2.981837598546823,1.0204366590505205,0.11614623000761615,0.5965346534653465,0.2133790302107134
bivar_poisson_expected_awmae,5,1.0,0.0,1.0,0.25,2.9819038913159654,1.017072861132267,0.10973597359735973,0.6009139375476009,0.20912668189895914
bivar_poisson_expected_awmae,5,0.75,0.03,1.0,0.25,2.9820108711109032,1.0173902005585174,0.11125920284336126,0.6002157908098502,0.2107133790302107
bivar_poisson_expected_awmae,4,0.25,0.0,0.0,0.5,2.9820542864956523,1.0217694846407717,0.12223914699162224,0.5694973343488196,0.24352627570449353
bivar_poisson_expected_awmae,4,0.0,0.03,0.0,0.25,2.9820662639586386,1.0167555217060167,0.11836760599136836,0.5671490225945671,0.242003046458492
bivar_poisson_expected_awmae,5,0.25,0.1,1.0,0.25,2.9823998177276567,1.0174219345011424,0.11620969789286621,0.5972962680883473,0.21344249809596344
bivar_poisson_expected_awmae,4,0.0,0.15,0.0,0.25,2.9827560795396106,1.013042650418888,0.12014470677837015,0.5641660319878141,0.24225691799949226
bivar_poisson_expected_awmae,5,0.75,0.0,1.0,0.25,2.9828761817816347,1.0178662096978928,0.11087839553186088,0.6005965981213506,0.2107133790302107
bivar_poisson_expected_awmae,4,0.25,0.06,0.0,0.5,2.9831300365875193,1.0199606499111449,0.123000761614623,0.5682279766438182,0.24492256917999491
bivar_poisson_expected_awmae,4,0.5,0.15,1.0,0.5,2.9832579012828213,1.0215473470423966,0.11703478040111703,0.5957095709570958,0.2142041127189642
bivar_poisson_expected_awmae,5,0.25,0.15,1.0,0.5,2.9833543724730505,1.0203097232800202,0.11785986290936785,0.5947575526783447,0.2143945163747144
bivar_poisson_expected_awmae,5,0.25,0.06,1.0,0.5,2.983477176894618,1.0215790809850216,0.11659050520436659,0.5958999746128459,0.21350596598121352
bivar_poisson_expected_awmae,5,0.25,0.03,1.0,0.25,2.983546757409431,1.0184056867225184,0.11678090886011679,0.5992003046458492,0.2142041127189642
bivar_poisson_expected_awmae,4,0.25,0.0,1.0,0.25,2.983565728582192,1.0213886773292713,0.11582889058136583,0.5997080477278497,0.21350596598121352
