max_score,draw_margin,outcome_weight,gd_weight,prior_weight,mode,AW-MAE,MAE_raw_component,exact_acc,outcome_acc,goal_diff_acc
6,0.1,0.35,0.0,0.01,outcome_aware,3.0237861188313735,1.031482069184386,0.09431926372580134,0.5772135829895272,0.22323072040622025
5,0.1,0.35,0.03,0.0,outcome_aware,3.0239360378514575,1.031196445572834,0.09470009520787051,0.5770231672484926,0.22532529355760075
5,0.3,0.35,0.0,0.03,outcome_aware,3.0239417331186997,1.0191367819739765,0.09965090447476992,0.5645826721675659,0.23503649635036497
5,0.1,0.35,0.0,0.03,outcome_aware,3.0239658169015935,1.0314503332275469,0.0951443986036179,0.5771501110758489,0.22513487781656616
7,0.1,0.35,0.0,0.01,outcome_aware,3.024143344359921,1.0317359568390987,0.09419231989844494,0.5772135829895272,0.22310377657886385
6,0.1,0.35,0.0,0.0,outcome_aware,3.0241586588529894,1.0320533164074897,0.09393843224373215,0.5775944144715963,0.22297683275150745
5,0.3,0.35,0.06,0.01,outcome_aware,3.024166662808156,1.01866074262139,0.09984132021580451,0.5641383687718184,0.2344652491272612
5,0.0,0.2,0.0,0.06,outcome_aware,3.024322026115821,1.0178990796572516,0.09927007299270073,0.5570929863535385,0.23503649635036497
7,0.1,0.35,0.0,0.0,outcome_aware,3.0244067140240243,1.0322754681053634,0.09381148841637575,0.5775944144715963,0.22284988892415106
5,0.0,0.2,0.03,0.03,outcome_aware,3.0246868546298846,1.0177086639162172,0.09907965725166613,0.5579181212313551,0.2339574738178356
5,0.3,0.35,0.0,0.01,outcome_aware,3.024755950476793,1.0195493494128849,0.09882576959695334,0.564646144081244,0.2339574738178356
6,0.1,0.2,0.1,0.06,outcome_aware,3.024773067725734,1.0146937480165028,0.10085687083465567,0.5539193906696287,0.2367502380196763
5,0.3,0.35,0.1,0.01,outcome_aware,3.0248085225581094,1.0187242145350683,0.09946048873373532,0.5638844811171057,0.23490955252300857
7,0.1,0.2,0.1,0.06,outcome_aware,3.0252975810198928,1.0149476356712155,0.10066645509362107,0.5539193906696287,0.2365598222786417
6,0.1,0.2,0.1,0.03,outcome_aware,3.0253040321492217,1.0153919390669628,0.10022215169787368,0.5548714693748017,0.23554427165979056
5,0.3,0.35,0.06,0.0,outcome_aware,3.025356093985966,1.019295461758172,0.09971437638844811,0.5643922564265312,0.23459219295461758
5,0.3,0.35,0.03,0.0,outcome_aware,3.02556866814563,1.019612821326563,0.09920660107902253,0.5645192002538877,0.2345287210409394
7,0.1,0.2,0.1,0.03,outcome_aware,3.025634840122945,1.0156140907648366,0.1000952078705173,0.5548714693748017,0.23541732783243416
5,0.3,0.35,0.0,0.0,outcome_aware,3.0257823767065837,1.019930180894954,0.09857188194224056,0.564646144081244,0.2338940019041574
5,0.3,0.35,0.1,0.0,outcome_aware,3.0258662748167584,1.0193271977150111,0.09946048873373532,0.5640748968581403,0.23529038400507776
6,0.1,0.2,0.03,0.06,outcome_aware,3.0258726769303026,1.015106315455411,0.10041256743890828,0.5543002221516978,0.23548079974611236
6,0.0,0.2,0.1,0.01,outcome_aware,3.0258838069110103,1.016756585211044,0.09920660107902253,0.556585211044113,0.23471913678197398
6,0.2,0.2,0.03,0.06,outcome_aware,3.0259464207045457,1.0139003490955252,0.10130117423040305,0.5534116153602031,0.23713106950174548
7,0.0,0.2,0.1,0.01,outcome_aware,3.026067988503143,1.0169152649952395,0.09914312916534433,0.556585211044113,0.23465566486829578
6,0.1,0.2,0.06,0.06,outcome_aware,3.0260937859584613,1.0149476356712155,0.10079339892097747,0.5544271659790543,0.2360520469692161
7,0.1,0.2,0.03,0.06,outcome_aware,3.0261782547100182,1.0153284671532847,0.10022215169787368,0.5543002221516978,0.23529038400507776
7,0.2,0.2,0.03,0.06,outcome_aware,3.0262519984842617,1.014122500793399,0.10111075848936846,0.5534116153602031,0.23694065376071088
5,0.1,0.35,0.0,0.01,outcome_aware,3.026300867792016,1.0324976198032372,0.09368454458901936,0.5772135829895272,0.22297683275150745
6,0.0,0.2,0.03,0.01,outcome_aware,3.0263963346006704,1.0178990796572516,0.09958743256109172,0.5584258965407807,0.2338305299904792
6,0.1,0.2,0.06,0.03,outcome_aware,3.0264200559382464,1.0159631862900667,0.0999682640431609,0.555315772770549,0.23478260869565218
6,0.0,0.2,0.1,0.0,outcome_aware,3.026445915990355,1.017327832434148,0.09939701682005712,0.5571564582672167,0.23522691209139956
7,0.1,0.2,0.06,0.06,outcome_aware,3.026461475677457,1.0151697873690892,0.10060298317994287,0.5544271659790543,0.23586163122818152
6,0.0,0.2,0.06,0.0,outcome_aware,3.026583098978745,1.017645192002539,0.09965090447476992,0.5582354807997462,0.2341478895588702
7,0.0,0.2,0.1,0.0,outcome_aware,3.0265882486942175,1.0174865122183434,0.09933354490637893,0.5571564582672167,0.23516344017772137
6,0.0,0.2,0.06,0.01,outcome_aware,3.0266277544638114,1.017010472865757,0.09971437638844811,0.5573468740082513,0.2338305299904792
7,0.0,0.2,0.03,0.01,outcome_aware,3.0267039038068018,1.0181212313551253,0.09946048873373532,0.5584258965407807,0.2337035861631228
7,0.1,0.2,0.06,0.03,outcome_aware,3.0267530238846048,1.0161853379879404,0.09977784830212631,0.555315772770549,0.23459219295461758
7,0.0,0.2,0.06,0.0,outcome_aware,3.0267814978273635,1.0178356077435735,0.09952396064741352,0.5582354807997462,0.2340209457315138
6,0.2,0.2,0.06,0.03,outcome_aware,3.026802299452615,1.01478895588702,0.10085687083465567,0.5544271659790543,0.2361155188828943
5,0.1,0.35,0.0,0.0,outcome_aware,3.026812300601822,1.033132338940019,0.09330371310695018,0.5775944144715963,0.22272294509679466
7,0.0,0.2,0.06,0.01,outcome_aware,3.027007038633389,1.0172643605204696,0.09958743256109172,0.5573468740082513,0.2337035861631228
6,0.2,0.2,0.06,0.06,outcome_aware,3.027031134624029,1.0139955569660426,0.10142811805775945,0.5534750872738813,0.23732148524278007
7,0.2,0.2,0.06,0.03,outcome_aware,3.0271352673989735,1.0150111075848938,0.10066645509362107,0.5544271659790543,0.23592510314185972
6,0.2,0.2,0.1,0.06,outcome_aware,3.0272558757862,1.0140272929228815,0.10136464614408125,0.5529038400507775,0.23770231672484926
6,0.0,0.2,0.0,0.01,outcome_aware,3.0273190359442865,1.0192319898444937,0.09819105046017138,0.5592510314185972,0.2321167883211679
7,0.2,0.2,0.06,0.06,outcome_aware,3.0273988243430243,1.0142177086639161,0.10123770231672485,0.5534750872738813,0.23713106950174548
6,0.2,0.2,0.1,0.03,outcome_aware,3.027433291935192,1.0145985401459854,0.10085687083465567,0.5537924468422722,0.2365598222786417
5,0.1,0.2,0.1,0.06,outcome_aware,3.0274447321096734,1.015741034592193,0.10028562361155188,0.5539193906696287,0.2365598222786417
6,0.4,0.35,0.1,0.06,outcome_aware,3.027602542099473,1.0124404950809267,0.10174547762615042,0.5548714693748017,0.2391621707394478
6,0.4,0.35,0.03,0.06,outcome_aware,3.0276367494722565,1.0121866074262138,0.10193589336718502,0.5548714693748017,0.23947953030783878
7,0.0,0.2,0.0,0.01,outcome_aware,3.0276762614728336,1.0194858774992066,0.09806410663281498,0.5592510314185972,0.2319898444938115
7,0.2,0.2,0.1,0.03,outcome_aware,3.027764099908915,1.0148206918438591,0.10072992700729927,0.5537924468422722,0.2364328784512853
7,0.2,0.2,0.1,0.06,outcome_aware,3.027780389080359,1.0142811805775944,0.10117423040304666,0.5529038400507775,0.23751190098381467
5,0.1,0.2,0.03,0.06,outcome_aware,3.0279180346910346,1.0159314503332275,0.09977784830212631,0.5543002221516978,0.23509996826404317
6,0.4,0.35,0.06,0.06,outcome_aware,3.0279350741340902,1.012218343383053,0.10187242145350682,0.5548714693748017,0.2391621707394478
7,0.4,0.35,0.03,0.06,outcome_aware,3.0279423272519725,1.0124087591240876,0.10174547762615042,0.5548714693748017,0.23928911456680418
5,0.2,0.2,0.03,0.06,outcome_aware,3.0279917784652772,1.0147254839733417,0.10066645509362107,0.5534116153602031,0.2367502380196763
7,0.4,0.35,0.1,0.06,outcome_aware,3.0281270553936324,1.0126943827356394,0.10155506188511583,0.5548714693748017,0.2389717549984132
5,0.1,0.2,0.06,0.06,outcome_aware,3.028141718002781,1.0158045065058712,0.10015867978419549,0.5544271659790543,0.23573468740082512
6,0.0,0.2,0.03,0.0,outcome_aware,3.028156777945845,1.0187242145350683,0.09907965725166613,0.5588067280228499,0.23344969850841002
7,0.4,0.35,0.06,0.06,outcome_aware,3.0283027638530857,1.0124404950809267,0.10168200571247223,0.5548714693748017,0.2389717549984132
6,0.0,0.2,0.0,0.03,outcome_aware,3.0283297432489724,1.0185655347508726,0.09901618533798794,0.557537289749286,0.23351317042208822
5,0.1,0.2,0.1,0.03,outcome_aware,3.028389075560011,1.0166296413836877,0.09958743256109172,0.5548714693748017,0.23529038400507776
7,0.0,0.2,0.03,0.0,outcome_aware,3.02840483311688,1.0189463662329419,0.09895271342430974,0.5588067280228499,0.23332275468105362
5,0.0,0.2,0.1,0.01,outcome_aware,3.028670263839788,1.0178356077435735,0.09857188194224056,0.556585211044113,0.2344652491272612
7,0.0,0.2,0.0,0.03,outcome_aware,3.0287094543530713,1.0188194224055855,0.09882576959695334,0.557537289749286,0.23332275468105362
6,0.4,0.35,0.0,0.06,outcome_aware,3.028809567278382,1.0129800063471914,0.10161853379879403,0.5548714693748017,0.23979688987622977
6,0.4,0.35,0.1,0.03,outcome_aware,3.0288521694092023,1.0125991748651222,0.10174547762615042,0.5548714693748017,0.238908283084735
5,0.1,0.2,0.06,0.03,outcome_aware,3.028879416221544,1.0169152649952395,0.09933354490637893,0.555315772770549,0.2345287210409394
6,0.4,0.35,0.06,0.03,outcome_aware,3.028902465890596,1.0126309108219613,0.10193589336718502,0.5548714693748017,0.2388448111710568
6,0.2,0.2,0.03,0.03,outcome_aware,3.02890490815781,1.0150428435417327,0.10098381466201206,0.5546175817200889,0.23573468740082512
7,0.4,0.35,0.0,0.06,outcome_aware,3.0290132000843877,1.013202158045065,0.10136464614408125,0.5548714693748017,0.23954300222151698
6,0.4,0.35,0.06,0.01,outcome_aware,3.0290250490088493,1.0126943827356394,0.10168200571247223,0.5548714693748017,0.2384639796889876
6,0.0,0.2,0.0,0.0,outcome_aware,3.029030184207634,1.0197397651539193,0.09781021897810219,0.559187559504919,0.2313551253570295
7,0.2,0.2,0.03,0.03,outcome_aware,3.0290589938879755,1.0152332592827673,0.10079339892097747,0.5546175817200889,0.23554427165979056
5,0.0,0.2,0.03,0.01,outcome_aware,3.0290743667889277,1.0190098381466202,0.09895271342430974,0.5584258965407807,0.23357664233576642
5,0.2,0.2,0.06,0.06,outcome_aware,3.029079066668349,1.0148524278006983,0.10079339892097747,0.5534750872738813,0.23700412567438908
5,0.0,0.2,0.1,0.0,outcome_aware,3.029156711872768,1.0184068549666772,0.09876229768327516,0.5571564582672167,0.23497302443668677
6,0.1,0.2,0.03,0.03,outcome_aware,3.029174978481705,1.0164709615994922,0.09984132021580451,0.5554427165979055,0.234084417645192
7,0.4,0.35,0.1,0.03,outcome_aware,3.0291829773829257,1.012821326562996,0.10161853379879403,0.5548714693748017,0.2387813392573786
6,0.4,0.35,0.03,0.03,outcome_aware,3.0292167158930177,1.012503966994605,0.10174547762615042,0.5548714693748017,0.2387178673437004
5,0.0,0.2,0.06,0.01,outcome_aware,3.0292187664406605,1.0180260234846081,0.09914312916534433,0.5573468740082513,0.2336401142494446
7,0.4,0.35,0.06,0.03,outcome_aware,3.0292354338369543,1.0128530625198349,0.10174547762615042,0.5548714693748017,0.2386543954300222
5,0.2,0.2,0.06,0.03,outcome_aware,3.029261659735913,1.015741034592193,0.10022215169787368,0.5544271659790543,0.23586163122818152
7,0.0,0.2,0.0,0.0,outcome_aware,3.0292782393786686,1.019961916851793,0.09768327515074579,0.559187559504919,0.23122818152967312
6,0.2,0.2,0.0,0.06,outcome_aware,3.029295991821989,1.0152015233259282,0.10136464614408125,0.5534116153602031,0.23713106950174548
7,0.1,0.2,0.03,0.03,outcome_aware,3.0293290642118693,1.0166613773405269,0.09965090447476992,0.5554427165979055,0.2338940019041574
7,0.4,0.35,0.03,0.03,outcome_aware,3.0293708016231826,1.0126943827356394,0.10155506188511583,0.5548714693748017,0.2385274516026658
7,0.4,0.35,0.06,0.01,outcome_aware,3.029404333178426,1.0129482703903523,0.10155506188511583,0.5548714693748017,0.23833703586163124
5,0.0,0.2,0.06,0.0,outcome_aware,3.0294842810980436,1.0187876864487464,0.09901618533798794,0.5582354807997462,0.2338940019041574
7,0.2,0.2,0.0,0.06,outcome_aware,3.029499624627994,1.015423675023802,0.10111075848936846,0.5534116153602031,0.2368771818470327
6,0.4,0.35,0.03,0.01,outcome_aware,3.029512894865612,1.0127578546493177,0.10155506188511583,0.5548714693748017,0.238590923516344
5,0.4,0.35,0.03,0.06,outcome_aware,3.029682107232988,1.0130117423040306,0.10130117423040305,0.5548714693748017,0.2390986988257696
7,0.4,0.35,0.03,0.01,outcome_aware,3.029820464071744,1.0129800063471914,0.10142811805775945,0.5548714693748017,0.2384639796889876
6,0.4,0.35,0.1,0.01,outcome_aware,3.0298251345618934,1.0130117423040306,0.10136464614408125,0.5548714693748017,0.2388448111710568
5,0.0,0.2,0.0,0.01,outcome_aware,3.0298337849049286,1.0202475404633449,0.0975563313233894,0.5592510314185972,0.2318629006664551
6,0.4,0.35,0.0,0.03,outcome_aware,3.0299173475186736,1.0130117423040306,0.10142811805775945,0.5548714693748017,0.2390986988257696
5,0.2,0.2,0.1,0.06,outcome_aware,3.0299275401701395,1.0150745794985718,0.10079339892097747,0.5529038400507775,0.23751190098381467
5,0.4,0.35,0.06,0.06,outcome_aware,3.02998300617841,1.0130752142177086,0.10123770231672485,0.5548714693748017,0.2388448111710568
7,0.4,0.35,0.1,0.01,outcome_aware,3.030009316154027,1.013170422088226,0.10130117423040305,0.5548714693748017,0.2387813392573786
6,0.1,0.2,0.0,0.06,outcome_aware,3.030212112959187,1.0168200571247223,0.10028562361155188,0.5543636940653761,0.23548079974611236
5,0.4,0.35,0.1,0.06,outcome_aware,3.030274206483413,1.013487781656617,0.10117423040304666,0.5548714693748017,0.2389717549984132
7,0.4,0.35,0.0,0.03,outcome_aware,3.030297058622773,1.0132656299587433,0.10123770231672485,0.5548714693748017,0.238908283084735
7,0.1,0.2,0.0,0.06,outcome_aware,3.030415745765193,1.017042208822596,0.1000317359568391,0.5543636940653761,0.23522691209139956
5,0.2,0.2,0.1,0.03,outcome_aware,3.0305183353459806,1.0158362424627103,0.10022215169787368,0.5537924468422722,0.2363059346239289
6,0.1,0.2,0.1,0.01,outcome_aware,3.030572542720033,1.0166613773405269,0.09927007299270073,0.5550618851158362,0.23471913678197398
7,0.1,0.2,0.1,0.01,outcome_aware,3.0307567243121665,1.0168200571247223,0.09920660107902253,0.5550618851158362,0.23465566486829578
6,0.4,0.35,0.06,0.0,outcome_aware,3.0307897680627236,1.013202158045065,0.10161853379879403,0.5548714693748017,0.238590923516344
6,0.4,0.35,0.0,0.01,outcome_aware,3.030813916554302,1.0134243097429387,0.10079339892097747,0.5548714693748017,0.23795620437956205
5,0.0,0.2,0.03,0.0,outcome_aware,3.0308228337752814,1.0198032370675976,0.09844493811488417,0.5588067280228499,0.23319581085369723
7,0.4,0.35,0.06,0.0,outcome_aware,3.0309881669113428,1.0133925737860996,0.10149158997143765,0.5548714693748017,0.2384639796889876
5,0.4,0.35,0.0,0.06,outcome_aware,3.0310440328380155,1.0139003490955252,0.10092034274833386,0.5548714693748017,0.23935258648048238
5,0.0,0.2,0.0,0.03,outcome_aware,3.031089733639635,1.0196762932402412,0.09838146620120597,0.557537289749286,0.23319581085369723
6,0.1,0.2,0.1,0.0,outcome_aware,3.0311346517993782,1.0172326245636305,0.09946048873373532,0.5556331323389401,0.23522691209139956
7,0.4,0.35,0.0,0.01,outcome_aware,3.0311711420828495,1.0136781973976516,0.10066645509362107,0.5548714693748017,0.23782926055220566
6,0.4,0.35,0.03,0.0,outcome_aware,3.0312288698783307,1.0133608378292605,0.10130117423040305,0.5548714693748017,0.238590923516344
7,0.1,0.2,0.1,0.0,outcome_aware,3.0312769845032403,1.017391304347826,0.09939701682005712,0.5556331323389401,0.23516344017772137
5,0.4,0.35,0.06,0.03,outcome_aware,3.0313618261738937,1.0135829895271342,0.10130117423040305,0.5548714693748017,0.238590923516344
5,0.2,0.2,0.03,0.03,outcome_aware,3.0313804970965093,1.0160583941605839,0.10034909552523008,0.5546175817200889,0.23548079974611236
7,0.4,0.35,0.03,0.0,outcome_aware,3.031476925049365,1.0135829895271342,0.10117423040304666,0.5548714693748017,0.2384639796889876
5,0.2,0.2,0.0,0.06,outcome_aware,3.031530457381622,1.0161218660742621,0.10066645509362107,0.5534116153602031,0.2366867661059981
6,0.4,0.35,0.1,0.0,outcome_aware,3.0315561812557363,1.0136147254839734,0.10130117423040305,0.5548714693748017,0.2391621707394478
6,0.2,0.2,0.1,0.01,outcome_aware,3.03160204512982,1.0156458267216757,0.1000317359568391,0.5541732783243415,0.23592510314185972
5,0.4,0.35,0.06,0.01,outcome_aware,3.031616060985698,1.0137099333544906,0.10111075848936846,0.5548714693748017,0.23827356394795304
5,0.1,0.2,0.03,0.03,outcome_aware,3.0316505674204035,1.0174865122183434,0.09920660107902253,0.5554427165979055,0.2338305299904792
5,0.0,0.2,0.0,0.0,outcome_aware,3.0316838259564665,1.0208187876864487,0.09717549984132022,0.559187559504919,0.23110123770231672
5,0.4,0.35,0.03,0.03,outcome_aware,3.031692304831717,1.0135195176134562,0.10111075848936846,0.5548714693748017,0.2384639796889876
7,0.4,0.35,0.1,0.0,outcome_aware,3.031698513959599,1.0137734052681688,0.10123770231672485,0.5548714693748017,0.2390986988257696
7,0.2,0.2,0.1,0.01,outcome_aware,3.031786226721952,1.0158045065058712,0.0999682640431609,0.5541732783243415,0.23586163122818152
6,0.4,0.35,0.0,0.0,outcome_aware,3.031860209956363,1.0137416693113297,0.10060298317994287,0.5548714693748017,0.23789273246588385
5,0.4,0.35,0.1,0.03,outcome_aware,3.031937212819992,1.0138368771818471,0.10111075848936846,0.5548714693748017,0.2386543954300222
7,0.4,0.35,0.0,0.0,outcome_aware,3.0321082651273974,1.0139638210092035,0.10047603935258648,0.5548714693748017,0.23776578863852746
5,0.4,0.35,0.03,0.01,outcome_aware,3.03219092705387,1.013868613138686,0.10092034274833386,0.5548714693748017,0.23833703586163124
6,0.2,0.2,0.06,0.01,outcome_aware,3.032247782190038,1.0155823548079974,0.10079339892097747,0.5544271659790543,0.23535385591875596
6,0.1,0.2,0.06,0.01,outcome_aware,3.032327352359966,1.0168835290384004,0.09984132021580451,0.555315772770549,0.2338305299904792
6,0.2,0.2,0.1,0.0,outcome_aware,3.032443604447123,1.0162488099016185,0.10015867978419549,0.5546175817200889,0.2363694065376071
5,0.1,0.2,0.0,0.06,outcome_aware,3.03244657851882,1.017740399873056,0.09958743256109172,0.5543636940653761,0.23503649635036497
6,0.2,0.2,0.03,0.01,outcome_aware,3.032477659198102,1.0162488099016185,0.10079339892097747,0.5552523008568708,0.23541732783243416
7,0.2,0.2,0.1,0.0,outcome_aware,3.0325859371509853,1.016407489685814,0.1000952078705173,0.5546175817200889,0.2363059346239289
5,0.4,0.35,0.1,0.01,outcome_aware,3.0326115914906717,1.0140907648365598,0.10072992700729927,0.5548714693748017,0.238590923516344
7,0.2,0.2,0.06,0.01,outcome_aware,3.0326270663596153,1.0158362424627103,0.10066645509362107,0.5544271659790543,0.23522691209139956
5,0.4,0.35,0.0,0.03,outcome_aware,3.032677337909336,1.014122500793399,0.10079339892097747,0.5548714693748017,0.2387813392573786
7,0.1,0.2,0.06,0.01,outcome_aware,3.0327066365295434,1.0171374166931133,0.09971437638844811,0.555315772770549,0.2337035861631228
7,0.2,0.2,0.03,0.01,outcome_aware,3.0327852284042334,1.0164709615994922,0.10066645509362107,0.5552523008568708,0.23529038400507776
6,0.2,0.2,0.0,0.01,outcome_aware,3.033143402230788,1.0172643605204696,0.09958743256109172,0.5558235480799746,0.2343383052999048
5,0.4,0.35,0.0,0.01,outcome_aware,3.033328665514945,1.01443986036179,0.10015867978419549,0.5548714693748017,0.23770231672484926
5,0.1,0.2,0.1,0.01,outcome_aware,3.033358999648811,1.017740399873056,0.09863535385591876,0.5550618851158362,0.2344652491272612
6,0.1,0.2,0.06,0.0,outcome_aware,3.033397482050268,1.017645192002539,0.09971437638844811,0.555950491907331,0.2340209457315138
6,0.1,0.2,0.03,0.01,outcome_aware,3.033432935432844,1.0178038717867344,0.09965090447476992,0.5560139638210092,0.233767058076801
7,0.2,0.2,0.0,0.01,outcome_aware,3.0335006277593353,1.0175182481751825,0.09946048873373532,0.5558235480799746,0.2342113614725484
6,0.2,0.2,0.06,0.0,outcome_aware,3.033540902598922,1.016344017772136,0.10066645509362107,0.554998413202158,0.23548079974611236
7,0.1,0.2,0.06,0.0,outcome_aware,3.033595880898887,1.0178356077435735,0.09958743256109172,0.555950491907331,0.2338940019041574
5,0.4,0.35,0.06,0.0,outcome_aware,3.033690950182023,1.0143446524912727,0.10098381466201206,0.5548714693748017,0.23833703586163124
7,0.2,0.2,0.06,0.0,outcome_aware,3.033739301447542,1.0165344335131705,0.10053951126626468,0.554998413202158,0.23535385591875596
7,0.1,0.2,0.03,0.01,outcome_aware,3.0337405046389763,1.0180260234846081,0.09952396064741352,0.5560139638210092,0.2336401142494446
5,0.1,0.2,0.1,0.0,outcome_aware,3.03384544768179,1.01831164709616,0.09882576959695334,0.5556331323389401,0.23497302443668677
6,0.2,0.2,0.0,0.0,outcome_aware,3.0338772093116324,1.0175817200888606,0.09920660107902253,0.5558870199936528,0.23357664233576642
5,0.4,0.35,0.03,0.0,outcome_aware,3.033894925707767,1.01443986036179,0.10066645509362107,0.5548714693748017,0.23833703586163124
7,0.2,0.2,0.0,0.0,outcome_aware,3.0341252644826673,1.0178038717867344,0.09907965725166613,0.5558870199936528,0.23344969850841002
5,0.4,0.35,0.1,0.0,outcome_aware,3.0342669771381487,1.0146937480165028,0.10066645509362107,0.5548714693748017,0.238908283084735
6,0.2,0.2,0.03,0.0,outcome_aware,3.0343613511328473,1.0171374166931133,0.10041256743890828,0.5556966042526182,0.23529038400507776
5,0.2,0.2,0.1,0.01,outcome_aware,3.0343885020585977,1.016724849254205,0.09939701682005712,0.5541732783243415,0.23567121548714695
6,0.2,0.2,0.0,0.03,outcome_aware,3.0343892614542685,1.016756585211044,0.10047603935258648,0.5541732783243415,0.23560774357346875
5,0.4,0.35,0.0,0.0,outcome_aware,3.0345138517051953,1.0148206918438591,0.0999682640431609,0.5548714693748017,0.23763884481117106
7,0.2,0.2,0.03,0.0,outcome_aware,3.0346094063038818,1.017359568390987,0.10028562361155188,0.5556966042526182,0.23516344017772137
7,0.2,0.2,0.0,0.03,outcome_aware,3.0347689725583673,1.017010472865757,0.10028562361155188,0.5541732783243415,0.23541732783243416
5,0.2,0.2,0.06,0.01,outcome_aware,3.0348387941668866,1.0165979054268486,0.10022215169787368,0.5544271659790543,0.23516344017772137
5,0.1,0.2,0.06,0.01,outcome_aware,3.034918364336815,1.0178990796572516,0.09927007299270073,0.555315772770549,0.2336401142494446
5,0.2,0.2,0.1,0.0,outcome_aware,3.0351544003295348,1.017327832434148,0.09952396064741352,0.5546175817200889,0.2361155188828943
5,0.2,0.2,0.03,0.01,outcome_aware,3.0351556913863598,1.017359568390987,0.10015867978419549,0.5552523008568708,0.23516344017772137
6,0.1,0.2,0.03,0.0,outcome_aware,3.035186992086859,1.018629006664551,0.09927007299270073,0.5564582672167566,0.23351317042208822
6,0.1,0.2,0.0,0.01,outcome_aware,3.0352411300741964,1.0192002538876548,0.09831799428752777,0.556585211044113,0.23224373214852428
7,0.1,0.2,0.03,0.0,outcome_aware,3.0354350472578937,1.0188511583624247,0.09914312916534433,0.5564582672167566,0.23338622659473182
6,0.3,0.2,0.1,0.06,outcome_aware,3.035507459389016,1.0132973659155824,0.10161853379879403,0.5505553792446842,0.238590923516344
7,0.1,0.2,0.0,0.01,outcome_aware,3.0355983556027435,1.0194541415423675,0.09819105046017138,0.556585211044113,0.2321167883211679
5,0.2,0.2,0.0,0.01,outcome_aware,3.0356581511914307,1.0182799111393208,0.09895271342430974,0.5558235480799746,0.234084417645192
7,0.3,0.2,0.1,0.06,outcome_aware,3.036031972683175,1.013551253570295,0.10142811805775945,0.5505553792446842,0.23840050777530944
5,0.1,0.2,0.03,0.01,outcome_aware,3.0361109676211018,1.0189146302761027,0.09901618533798794,0.5560139638210092,0.23351317042208822
6,0.1,0.2,0.0,0.03,outcome_aware,3.0361970858023652,1.0185337987940337,0.09927007299270073,0.554998413202158,0.2337035861631228
6,0.3,0.2,0.1,0.03,outcome_aware,3.036212773217868,1.0139003490955252,0.10123770231672485,0.5513170422088226,0.23757537289749286
5,0.1,0.2,0.06,0.0,outcome_aware,3.0362986641695673,1.0187876864487464,0.09907965725166613,0.555950491907331,0.233767058076801
6,0.1,0.2,0.0,0.0,outcome_aware,3.0363951103721134,1.019644557283402,0.09793716280545858,0.5566486829577911,0.2315455410980641
5,0.2,0.2,0.06,0.0,outcome_aware,3.0364420847182214,1.0174865122183434,0.1000317359568391,0.554998413202158,0.23522691209139956
5,0.2,0.2,0.0,0.0,outcome_aware,3.036530851060465,1.01866074262139,0.09857188194224056,0.5558870199936528,0.23332275468105362
7,0.3,0.2,0.1,0.03,outcome_aware,3.0365435811915913,1.014122500793399,0.10111075848936846,0.5513170422088226,0.23744842907013647
7,0.1,0.2,0.0,0.03,outcome_aware,3.036576796906464,1.0187876864487464,0.09907965725166613,0.554998413202158,0.23351317042208822
7,0.1,0.2,0.0,0.0,outcome_aware,3.0366431655431483,1.0198667089812758,0.09781021897810219,0.5566486829577911,0.2314185972707077
6,0.3,0.2,0.03,0.06,outcome_aware,3.03685491797495,1.0132656299587433,0.10149158997143765,0.5499206601079023,0.23776578863852746
5,0.2,0.2,0.03,0.0,outcome_aware,3.037027406962284,1.0182164392256428,0.09977784830212631,0.5556966042526182,0.23503649635036497
5,0.2,0.2,0.0,0.03,outcome_aware,3.037149251844931,1.0178673437004127,0.09984132021580451,0.5541732783243415,0.23529038400507776
7,0.3,0.2,0.03,0.06,outcome_aware,3.0371604957546663,1.013487781656617,0.10130117423040305,0.5499206601079023,0.23757537289749286
6,0.3,0.2,0.06,0.06,outcome_aware,3.0373176699328526,1.0134243097429387,0.10174547762615042,0.5505553792446842,0.23827356394795304
7,0.3,0.2,0.06,0.06,outcome_aware,3.0376853596518476,1.0136464614408125,0.10155506188511583,0.5505553792446842,0.23808314820691845
5,0.1,0.2,0.0,0.01,outcome_aware,3.0377558790348385,1.020215804506506,0.09768327515074579,0.556585211044113,0.2319898444938115
5,0.1,0.2,0.03,0.0,outcome_aware,3.0378530479162955,1.0197080291970804,0.09863535385591876,0.5564582672167566,0.23325928276737543
6,0.3,0.2,0.06,0.03,outcome_aware,3.0380015038785375,1.0141859727070772,0.10111075848936846,0.5509362107267534,0.2367502380196763
6,0.4,0.2,0.1,0.06,outcome_aware,3.038012713044573,1.0115201523325927,0.10295144398603617,0.5483973341796256,0.2413836877181847
5,0.3,0.2,0.1,0.06,outcome_aware,3.038179123772955,1.0143446524912727,0.10104728657569026,0.5505553792446842,0.23840050777530944
7,0.3,0.2,0.06,0.03,outcome_aware,3.0383344718248964,1.0144081244049508,0.10092034274833386,0.5509362107267534,0.2365598222786417
7,0.4,0.2,0.1,0.06,outcome_aware,3.038537226338732,1.0117740399873056,0.10276102824500159,0.5483973341796256,0.2411932719771501
5,0.3,0.2,0.03,0.06,outcome_aware,3.0389002757356818,1.0140907648365598,0.10085687083465567,0.5499206601079023,0.23738495715645827
