mode,max_score,classifier_weight,gd_weight,prior_weight,AW-MAE,MAE_raw_component,exact_acc,outcome_acc,goal_diff_acc
classifier_aware,5,0.05,0.06,0.01,3.0519475956722335,1.0163747143945163,0.10053313023610053,0.555026656511805,0.2315943132774816
classifier_aware,5,0.05,0.0,0.03,3.0522567399065537,1.0153274942878903,0.10040619446560041,0.5526148768723026,0.23178471693323177
classifier_aware,5,0.05,0.03,0.01,3.0524232725677574,1.0164699162223916,0.10059659812135059,0.5545823813150546,0.2321020563594821
classifier_aware,5,0.05,0.06,0.0,3.0527201608956407,1.0172315308453923,0.10021579080985021,0.5555978674790556,0.23165778116273167
classifier_aware,5,0.05,0.06,0.03,3.05282125741284,1.0149149530337649,0.1011043412033511,0.5532495557248033,0.2314039096217314
classifier_aware,5,0.05,0.03,0.03,3.0528457919465954,1.0152005585173902,0.10123127697385123,0.5531860878395531,0.2322924600152323
classifier_aware,5,0.05,0.0,0.01,3.05331781898306,1.0166603198781416,0.0997080477278497,0.5535668951510536,0.23127697385123128
classifier_aware,5,0.05,0.0,0.0,3.0538967722175783,1.017104595074892,0.09958111195734957,0.553947702462554,0.23076923076923078
classifier_aware,5,0.05,0.03,0.0,3.0542394557454084,1.0175488702716426,0.10034272658035034,0.5549631886265549,0.23178471693323177
classifier_aware,4,0.0,0.0,0.0,3.054943869878199,1.0132647880172632,0.103008377760853,0.5489337395277989,0.2354023863924854
classifier_aware,4,0.0,0.1,0.01,3.0550973171254836,1.0132013201320131,0.10281797410510282,0.5506473724295506,0.23400609291698402
classifier_aware,4,0.0,0.03,0.0,3.055151584878956,1.0138359989845138,0.10351612084285351,0.5501396293475501,0.23591012947448592
classifier_aware,4,0.0,0.06,0.01,3.0554033053312666,1.013106118304138,0.10357958872810358,0.55001269357705,0.23527545062198527
classifier_aware,4,0.0,0.1,0.03,3.055519300902542,1.0122810357958874,0.10351612084285351,0.55001269357705,0.2345138359989845
classifier_aware,4,0.0,0.06,0.0,3.055614083987777,1.0135503935008885,0.10345265295760345,0.5503935008885504,0.23502157908098503
classifier_aware,4,0.0,0.03,0.01,3.055841475357024,1.013106118304138,0.10389692815435389,0.5493780147245494,0.23616400101548615
classifier_aware,4,0.0,0.0,0.01,3.056810736294338,1.0129157146483878,0.10307184564610307,0.547918253363798,0.23552932216298553
classifier_aware,4,0.0,0.1,0.0,3.0571756193620887,1.0139629347550139,0.10237369890835238,0.551028179741051,0.23400609291698402
classifier_aware,4,0.0,0.1,0.06,3.057544835486375,1.0107260726072607,0.10396039603960396,0.5485529322162985,0.2348946433104849
classifier_aware,4,0.0,0.06,0.03,3.058200699507953,1.0123762376237624,0.10370652449860371,0.5483625285605483,0.2354023863924854
classifier_aware,4,0.0,0.03,0.03,3.058395596137956,1.012058898197512,0.10389692815435389,0.5476643818227976,0.23616400101548615
classifier_aware,4,0.0,0.0,0.03,3.06016242330817,1.012122366082762,0.103008377760853,0.5463315562325464,0.23483117542523482
classifier_aware,4,0.0,0.06,0.06,3.060202267110994,1.0115828890581366,0.10383346026910384,0.5474105102817974,0.23629093678598628
classifier_aware,5,0.0,0.1,0.03,3.061508882626737,1.0137407971566388,0.10186595582635187,0.55001269357705,0.23286367098248287
classifier_aware,5,0.0,0.1,0.01,3.0618796762782234,1.014978420919015,0.10091393754760092,0.5506473724295506,0.2321020563594821
classifier_aware,5,0.0,0.0,0.0,3.0619947078815186,1.01494668697639,0.10078700177710079,0.5489337395277989,0.23267326732673269
classifier_aware,5,0.0,0.06,0.01,3.062156024292899,1.0148514851485149,0.10167555217060167,0.55001269357705,0.2333079461792333
